source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
DC2,NK cells,VTN,ITGA5,0.06625772,0.03,-0.0010138637,0.0662577137052264,-inf,-0.022953223,,,
DC2,NK cells,VTN,ITGA8,-0.008814234,1.0,7.5255884e-05,-0.008814242227019422,-inf,-0.00079472014,,,
DC2,NK cells,VTN,ITGAV,0.0017312414,0.37,-7.773444e-05,0.0017312228051858296,-inf,-0.02426513,,,
DC2,NK cells,VTN,ITGB3,-0.047769375,1.0,0.00064040435,-0.04776932746698222,-inf,-0.006665751,,,
DC2,NK cells,VTN,ITGB6,-0.01024478,1.0,9.600978e-05,-0.010244778128171674,-inf,0.018560112,,,
DC2,NK cells,VTN,ITGB8,-0.016831534,0.31,0.00019156827,-0.016831518259550877,-inf,-0.0013088743,,,
DC2,NK cells,VTN,PLAUR,-0.15909778,1.0,0.0022555208,-0.1590975198101973,-inf,-0.1097219,,,
DC2,NK cells,VTN,PVR,0.01652536,0.23,-0.0002923627,0.01652539008320391,-inf,-0.038176864,,,
DC2,Naive B cells,ADGRE5,CD55,0.22752662,0.0,-0.051399432,0.22752454489899537,-0.00842756,-0.033917293,,,
DC2,Naive B cells,C1QA,CD33,-0.044715274,0.98,-0.0146961855,-0.044717570531376316,-7.701246,-0.0064315987,,,
DC2,Naive B cells,C1QA,CD93,-0.032170694,0.89,-0.012576244,-0.03217084737810279,-10.590174,0.011792673,,,
DC2,Naive B cells,C1QA,CSPG4,0.06569391,0.05,0.0039621578,0.06569411710231461,,0.008593628,1.0,,
DC2,Naive B cells,C1QB,CD33,-0.036953498,0.96,-0.017396148,-0.036955553986894665,-19.258163,-0.010863751,,,
DC2,Naive B cells,C1QB,LRP1,-0.05262914,1.0,-0.020531902,-0.052630938921667175,-20.690664,0.022308912,,,
DC2,Naive B cells,C3,C5AR2,-0.029261678,0.97,-0.00069960504,-0.02926086103438875,-60.334656,-0.00067875686,,,
DC2,Naive B cells,C3,CD19,1.206395,0.0,0.024464782,1.206391446026281,-40.896328,0.024359727,1.0,,
DC2,Naive B cells,C3,CD46,-0.075235724,1.0,-0.0016358753,-0.07523565123956111,-45.73275,0.0046281777,,,
DC2,Naive B cells,C3,CR1,0.15925382,0.0,0.0031395496,0.15925145566331753,-48.589046,0.002043596,1.0,,
DC2,Naive B cells,C3,ITGAM,-0.151642,1.0,-0.0031919037,-0.15164399863169045,-46.699944,0.05693891,,,
DC2,Naive B cells,C3,ITGAX,-0.12010209,1.0,-0.0025495875,-0.12009986173690938,-47.70955,-0.0046972483,,,
DC2,Naive B cells,C3,ITGB2,-0.36804453,1.0,-0.0075989836,-0.3680494554472612,-46.205887,0.0035065499,,,
DC2,Naive B cells,C3,LRP1,-0.097547784,1.0,-0.0020902648,-0.09754979067261918,-47.53953,0.0056367232,,,
DC2,Naive B cells,C3,NRP1,-0.017760554,0.76,-0.0004653824,-0.017759894202963904,-84.09471,-0.0001939825,,,
DC2,Naive B cells,C4A,C5AR2,-0.04120186,1.0,0.0009411178,-0.04120100572794244,-inf,-0.005170884,,,
DC2,Naive B cells,C4A,CR1,0.14731364,0.0,-0.004223363,0.14731131096976383,-inf,0.0155684585,,,
DC2,Naive B cells,C4A,NRP1,-0.029700734,1.0,0.00062603847,-0.029700038896517594,-inf,-0.0014777913,,,
DC2,Naive B cells,C4BPA,BMPR2,-0.031459212,1.0,0.00040142768,-0.031459981167617335,-inf,-0.2972933,,,
DC2,Naive B cells,C4BPA,CD40,1.0421731,0.0,-0.0150701655,1.0421798567279306,-inf,0.18660577,,,
DC2,Naive B cells,C4BPA,LRP1,-0.10624172,1.0,0.0014790819,-0.1062436698748581,-inf,0.042565137,,,
DC2,Naive B cells,C5,C5AR1,-0.09620151,1.0,-0.013217267,-0.09619938762398253,-33.934883,-0.10072401,,,
DC2,Naive B cells,C5,C5AR2,-0.0075004175,0.49,-0.0036898614,-0.00749949230383223,-47.329624,-0.01607512,,,
DC2,Naive B cells,CD55,ADGRE5,-0.29948804,1.0,0.040203534,-0.29948925539329474,-0.95756555,0.02652938,,,
DC2,Naive B cells,CD59,CD2,-0.27070633,1.0,-0.077275775,-0.2707056821639855,-2.5051496,0.0123065235,,,
DC2,Naive B cells,CFP,NCR1,0.97389835,0.0,-0.47729477,0.9738980983581792,-1.232336,0.19845636,,,
DC2,Naive B cells,FCN2,LRP1,0.33587527,0.0,-0.18003485,0.33586919226784867,inf,0.27840874,,,
DC2,Naive B cells,HMGB1,THBD,-0.004309442,0.51,-0.007047886,-0.004310055278591608,-14.285573,-0.017124947,,,
DC2,Naive B cells,HP,ITGAM,-0.17487651,1.0,0.011374587,-0.17487847992304734,-22.018562,0.17242073,,,
DC2,Naive B cells,ICAM1,ITGAM,0.15562756,0.0,-0.19582938,0.1556263223639734,-1.4956928,0.5210134,,,
DC2,Naive B cells,ICAM1,ITGAX,0.18716747,0.0,-0.15642205,0.18717045925875447,-2.5052981,-0.04298167,,,
DC2,Naive B cells,ICAM2,ITGAM,-0.24975955,1.0,0.058321256,-0.24976169089060177,-2.0860074,1.8017584,,,
DC2,Naive B cells,ICAM4,ITGAM,-0.04231091,1.0,-0.07173518,-0.04231262264006097,-10.472302,0.17135997,,,
DC2,Naive B cells,JAG1,CD46,0.012916982,0.2,-0.029960051,0.0129175396720409,-6.3256717,0.029882949,,,
DC2,Naive B cells,MELTF,PLG,-0.0035001244,0.5,1.196406e-05,-0.0035000053027943534,-inf,0.0026335265,,,
DC2,Naive B cells,PF4,THBD,-0.1281479,1.0,0.014839734,-0.12814827837301834,-16.12348,0.0026977505,,,
DC2,Naive B cells,PLG,F2R,-0.12906687,1.0,0.0010254197,-0.1290621071635663,-inf,0.021182552,,,
DC2,Naive B cells,PLG,F2RL1,-0.030588202,1.0,0.00023059345,-0.030588914217307316,-inf,-0.028653912,,,
DC2,Naive B cells,PLG,F3,-0.012126602,0.87,8.158895e-05,-0.012126585390535752,-inf,0.006695894,,,
DC2,Naive B cells,PLG,ITGA9,-0.0087799,0.53,5.4577555e-05,-0.008779733648935637,-inf,-0.00017416934,,,
DC2,Naive B cells,PLG,ITGB1,-0.22356698,1.0,0.0017881348,-0.2235677186426956,-inf,-0.3482391,,,
DC2,Naive B cells,PLG,PLGRKT,-0.041165687,1.0,0.00031596486,-0.04116573679776832,-inf,0.00649053,,,
DC2,Naive B cells,PROC,THBD,0.03930208,0.08,-0.014755932,0.03930084442274302,-52.490665,-0.0019407605,,,
DC2,Naive B cells,PROS1,AXL,-0.026514746,0.87,0.00070227607,-0.026515125578807128,-23.427738,0.00020645067,,,
DC2,Naive B cells,PROS1,MERTK,-0.040621933,0.99,0.0014748998,-0.040622315993278424,-39.102745,0.001696091,,,
DC2,Naive B cells,RPS19,C5AR1,-0.17323568,1.0,0.024700211,-0.17323363073914386,-1.7543001,-0.0030371265,,,
DC2,Naive B cells,SERPING1,LRP1,0.029486485,0.1,-0.05424499,0.0294840506297354,-10.154863,0.017659288,,,
DC2,Naive B cells,SERPING1,SELP,0.11183882,0.0,-0.010721595,0.11183857297955264,-16.44128,-0.0010821319,,,
DC2,Naive B cells,SPON2,ITGAM,-0.383324,1.0,0.14205723,-0.38332564197719265,-2.2318044,0.20416953,,,
DC2,Naive B cells,VTN,ITGA5,-0.12185037,1.0,0.0017151474,-0.12184913497610589,-inf,0.038829837,,,
DC2,Naive B cells,VTN,ITGA8,-0.008814093,1.0,7.525383e-05,-0.008814242227019254,-inf,-0.0007946984,,,
DC2,Naive B cells,VTN,ITGAV,-0.05892984,1.0,0.00080231676,-0.05893178009496217,-inf,0.2504465,,,
DC2,Naive B cells,VTN,ITGB3,-0.03204935,1.0,0.00041234336,-0.032048508052761326,-inf,-0.0042919414,,,
DC2,Naive B cells,VTN,ITGB6,0.0010693024,0.22,-6.8131245e-05,0.0010691440790495093,-inf,-0.013170778,,,
DC2,Naive B cells,VTN,ITGB8,-0.016831394,0.93,0.00019156624,-0.01683151825955019,-inf,-0.0013088606,,,
DC2,Naive B cells,VTN,PLAUR,-0.15803434,1.0,0.0022400927,-0.15803566706002434,-inf,-0.10897139,,,
DC2,Naive B cells,VTN,PVR,-0.03061761,1.0,0.00039157216,-0.030618081014485612,-inf,0.051131684,,,
DC2,Non-classical monocytes,ADGRE5,CD55,0.010064453,0.46,-0.010659714,0.010063793274972754,-0.39553535,-0.0070340983,,,
DC2,Non-classical monocytes,C1QA,CD33,0.45719036,0.0,0.0701222,0.4571866986048394,-8.840635,0.030688088,1.0,,
DC2,Non-classical monocytes,C1QA,CD93,0.13786124,0.0,0.016157908,0.13786033041529716,-7.4843597,-0.015151179,1.0,,
DC2,Non-classical monocytes,C1QA,CSPG4,0.03830349,0.11,-0.00066662213,0.038303376452317475,-inf,-0.0014458543,,,
DC2,Non-classical monocytes,C1QB,CD33,0.46495214,0.0,0.08300495,0.46494871514932107,-20.397554,0.051835906,1.0,,
DC2,Non-classical monocytes,C1QB,LRP1,0.46685195,0.0,0.08338499,0.4668548474726496,-19.03098,-0.090601854,1.0,,
DC2,Non-classical monocytes,C3,C5AR2,0.43519685,0.0,0.008759183,0.435191941398286,-46.314514,0.008498159,1.0,,
DC2,Non-classical monocytes,C3,CD19,-0.064282596,1.0,-0.0014128129,-0.06428257715578542,-49.78516,-0.001406746,,,
DC2,Non-classical monocytes,C3,CD46,0.079626456,0.04,0.001517923,0.07962689162502952,-45.63469,-0.00429447,1.0,,
DC2,Non-classical monocytes,C3,CR1,0.12138912,0.0,0.0023684278,0.12138994747473852,-45.537254,0.0015416573,1.0,,
DC2,Non-classical monocytes,C3,ITGAM,-0.07995717,1.0,-0.0017320284,-0.07995725781697083,-46.247013,0.030896861,,,
DC2,Non-classical monocytes,C3,ITGAX,0.61850256,0.0,0.012492239,0.6184985774784255,-44.143307,0.023015153,1.0,,
DC2,Non-classical monocytes,C3,ITGB2,0.31388134,0.0,0.0062885685,0.31388112669297036,-45.161446,-0.002901859,1.0,,
DC2,Non-classical monocytes,C3,LRP1,0.42193332,0.0,0.008489069,0.4219359957216976,-45.87985,-0.022892088,1.0,,
DC2,Non-classical monocytes,C3,NRP1,-0.011100363,0.7,-0.0003297463,-0.011100758556702714,-80.69977,-0.00013744614,,,
DC2,Non-classical monocytes,C4A,C5AR2,0.42325667,0.0,-0.011782967,0.42325179670473234,-inf,0.06474041,,,
DC2,Non-classical monocytes,C4A,CR1,0.10944895,0.03,-0.0031860399,0.10944980278118484,-inf,0.011744604,,,
DC2,Non-classical monocytes,C4A,NRP1,-0.023040542,0.94,0.00044357905,-0.0230409032502564,-inf,-0.0010470878,,,
DC2,Non-classical monocytes,C4BPA,BMPR2,0.030811809,0.02,-0.0004959297,0.030811611108831436,-inf,0.3672805,,,
DC2,Non-classical monocytes,C4BPA,CD40,0.054787707,0.01,-0.0008414347,0.05478833577253682,-inf,0.010419034,,,
DC2,Non-classical monocytes,C4BPA,LRP1,0.4132394,0.0,-0.0060069077,0.4132421165194587,-inf,-0.17286725,,,
DC2,Non-classical monocytes,C5,C5AR1,1.2873324,0.0,0.13538843,1.2873334885300114,-31.042118,1.0317464,1.0,,
DC2,Non-classical monocytes,C5,C5AR2,0.4569581,0.0,0.04619774,0.45695331012884255,-33.309483,0.20126343,1.0,,
DC2,Non-classical monocytes,CD55,ADGRE5,0.42166808,0.0,-0.07089139,0.4216676432633762,0.32433465,-0.046779584,,,
DC2,Non-classical monocytes,CD59,CD2,-0.27674899,1.0,-0.07869352,-0.27675126825992835,-2.5328083,0.012532306,,,
DC2,Non-classical monocytes,CFP,NCR1,0.98125756,0.0,-0.44538602,0.9812585395144152,-0.9677625,0.1851889,,,
DC2,Non-classical monocytes,FCN2,LRP1,0.85535634,0.0,0.7311648,0.8553549786621655,inf,-1.1306847,1.0,,
DC2,Non-classical monocytes,HMGB1,THBD,0.05830386,0.01,0.0029392838,0.058303874164237046,-5.8721795,0.0071418695,1.0,,
DC2,Non-classical monocytes,HP,ITGAM,-0.10319169,1.0,0.006172213,-0.1031917391083277,-21.565632,0.093560964,,,
DC2,Non-classical monocytes,ICAM1,ITGAM,0.22731239,0.0,-0.10626325,0.22731306317869304,-1.0427622,0.28271842,,,
DC2,Non-classical monocytes,ICAM1,ITGAX,0.9257721,0.0,0.7664226,0.9257688984740893,1.0609457,0.2105977,1.0,,
DC2,Non-classical monocytes,ICAM2,ITGAM,-0.17807475,1.0,0.031646967,-0.17807495007588214,-1.6330767,0.9776914,,,
DC2,Non-classical monocytes,ICAM4,ITGAM,0.029373914,0.18,-0.038925793,0.029374118174658667,-10.019371,0.09298537,,,
DC2,Non-classical monocytes,JAG1,CD46,0.16777916,0.0,0.027799826,0.16778008253663151,-6.2276134,-0.027728284,1.0,,
DC2,Non-classical monocytes,MELTF,PLG,-0.0035000448,0.48,1.196359e-05,-0.0035000053027944176,-inf,0.0026334233,,,
DC2,Non-classical monocytes,PF4,THBD,-0.06553459,1.0,-0.006188833,-0.06553434893018971,-7.710086,-0.0011250827,,,
DC2,Non-classical monocytes,PLG,F2R,-0.13078444,1.0,0.0010392823,-0.13078468908852503,-inf,0.021468917,,,
DC2,Non-classical monocytes,PLG,F2RL1,-0.016543146,0.89,0.000117235104,-0.016543101288839467,-inf,-0.014567823,,,
DC2,Non-classical monocytes,PLG,F3,0.025372997,0.05,-0.00022107219,0.02537291517479034,-inf,-0.018143093,,,
DC2,Non-classical monocytes,PLG,ITGA9,-0.008779706,1.0,5.4575983e-05,-0.008779733648935955,-inf,-0.00017416434,,,
DC2,Non-classical monocytes,PLG,ITGB1,0.050557777,0.0,-0.0004243398,0.050557707399038754,-inf,0.082640134,,,
DC2,Non-classical monocytes,PLG,PLGRKT,-0.10034035,1.0,0.0007935666,-0.10034113014958754,-inf,0.016301394,,,
DC2,Non-classical monocytes,PROC,THBD,0.10191538,0.0,0.006153884,0.10191477386557167,-44.07727,0.00080938404,1.0,,
DC2,Non-classical monocytes,PROS1,AXL,-0.0053734714,0.55,-0.00045559113,-0.005373588953625892,-16.058195,-0.00013393178,,,
DC2,Non-classical monocytes,PROS1,MERTK,0.44323972,0.0,-0.025025278,0.4432317165277358,-14.330433,-0.028778328,,,
DC2,Non-classical monocytes,RPS19,C5AR1,1.2102982,0.0,-0.2530117,1.21029924541485,1.1384636,0.031110203,,,
DC2,Non-classical monocytes,SERPING1,LRP1,0.5489676,0.0,0.22030196,0.5489698370240522,-8.495178,-0.07171861,1.0,,
DC2,Non-classical monocytes,SERPING1,SELP,0.098233104,0.0,-0.017912248,0.09823240803954292,-19.686504,-0.0018078855,,,
DC2,Non-classical monocytes,SPON2,ITGAM,-0.3116392,1.0,0.07708477,-0.311638901162473,-1.7788737,0.110788874,,,
DC2,Non-classical monocytes,VTN,ITGA5,-0.06289463,1.0,0.00085983664,-0.0628951608247001,-inf,0.01946615,,,
DC2,Non-classical monocytes,VTN,ITGA8,-0.008814275,1.0,7.525648e-05,-0.008814242227019283,-inf,-0.0007947264,,,
DC2,Non-classical monocytes,VTN,ITGAV,0.03152829,0.04,-0.00051002036,0.03152844073890038,-inf,-0.15920497,,,
DC2,Non-classical monocytes,VTN,ITGB3,-0.03669664,1.0,0.0004797647,-0.03669712431610131,-inf,-0.0049937074,,,
DC2,Non-classical monocytes,VTN,ITGB6,-0.0004899616,0.29,-4.550995e-05,-0.0004899210025115326,-inf,-0.008797747,,,
DC2,Non-classical monocytes,VTN,ITGB8,0.02099107,0.08,-0.00035714978,0.020990546093640934,-inf,0.0024401965,,,
DC2,Non-classical monocytes,VTN,PLAUR,0.7921006,0.0,-0.011544157,0.7921017811893141,-inf,0.56157625,,,
DC2,Non-classical monocytes,VTN,PVR,0.107414864,0.01,-0.001610958,0.10741399775638068,-inf,-0.2103597,,,
DC2,Plasma cells,ADGRE5,CD55,-0.36383516,1.0,0.05938725,-0.3638347605417616,-1.2285678,0.039188273,,,
DC2,Plasma cells,C1QA,CD33,-0.058046047,0.98,-0.016948989,-0.05804603341747955,-11.358032,-0.007417509,,,
DC2,Plasma cells,C1QA,CD93,-0.043028537,0.91,-0.014411139,-0.04302873493314391,-11.435509,0.013513245,,,
DC2,Plasma cells,C1QA,CSPG4,0.03830348,0.07,-0.0006666239,0.038303376452317406,-inf,-0.0014458582,,,
DC2,Plasma cells,C1QB,CD33,-0.05028427,0.93,-0.020062834,-0.0502840168729979,-22.914951,-0.012529073,,,
DC2,Plasma cells,C1QB,LRP1,-0.051160347,0.83,-0.020238085,-0.05116048894893779,-21.993362,0.021989664,,,
DC2,Plasma cells,C3,C5AR2,-0.010764623,0.53,-0.00032290892,-0.01076464909224975,-61.207047,-0.00031328623,,,
DC2,Plasma cells,C3,CD19,0.1966501,0.0,0.0039011321,0.1966500647317744,-45.807705,0.00388438,1.0,,
DC2,Plasma cells,C3,CD46,-0.14295737,1.0,-0.0030150397,-0.14295744516757192,-46.00587,0.008530075,,,
DC2,Plasma cells,C3,CR1,-0.009209536,0.58,-0.00029123927,-0.009209626282877765,-55.65388,-0.00018957349,,,
DC2,Plasma cells,C3,ITGAM,-0.16527544,1.0,-0.0034695514,-0.16527593858178813,-46.861664,0.06189174,,,
DC2,Plasma cells,C3,ITGAX,-0.12744896,1.0,-0.002699208,-0.12744920667354628,-47.82965,-0.0049729026,,,
DC2,Plasma cells,C3,ITGB2,-0.48087096,1.0,-0.009896716,-0.48087025083742035,-46.471523,0.004566838,,,
DC2,Plasma cells,C3,LRP1,-0.09607899,1.0,-0.0020603526,-0.0960793406998898,-48.84223,0.00555606,,,
DC2,Plasma cells,C3,NRP1,-0.017759884,0.61,-0.00046536874,-0.017759894202964373,-84.06376,-0.0001939768,,,
DC2,Plasma cells,C4A,C5AR2,-0.022704802,0.62,0.00043438128,-0.022704793785803437,-inf,-0.0023866675,,,
DC2,Plasma cells,C4A,CR1,-0.021149715,0.68,0.00039177886,-0.021149770976431455,-inf,-0.0014442028,,,
DC2,Plasma cells,C4A,NRP1,-0.029700063,1.0,0.00062602013,-0.02970003889651806,-inf,-0.001477748,,,
DC2,Plasma cells,C4BPA,BMPR2,-0.029849758,0.77,0.00037823463,-0.029849787539861016,-inf,-0.28011674,,,
DC2,Plasma cells,C4BPA,CD40,-0.0036255848,0.45,3.308144e-07,-0.003625607471537019,-inf,-4.0962973e-06,,,
DC2,Plasma cells,C4BPA,LRP1,-0.104772925,1.0,0.0014579159,-0.10477321990212872,-inf,0.04195602,,,
DC2,Plasma cells,C5,C5AR1,-0.11092846,1.0,-0.014799093,-0.11092860056918585,-34.098988,-0.11277854,,,
DC2,Plasma cells,C5,C5AR2,0.010996638,0.31,-0.0017030883,0.01099671963830677,-48.20201,-0.007419614,,,
DC2,Plasma cells,CD55,ADGRE5,-0.2542333,1.0,0.033231992,-0.2542327625872952,-0.9823265,0.02192902,,,
DC2,Plasma cells,CD59,CD2,-0.29793563,1.0,-0.08366439,-0.29793628145680756,-2.5861044,0.01332394,,,
DC2,Plasma cells,CFP,NCR1,0.9851845,0.0,-0.42835906,0.9851849331545286,-0.7043469,0.17810918,,,
DC2,Plasma cells,FCN2,LRP1,0.33734405,0.0,-0.17745851,0.33733964224057805,inf,0.2744246,,,
DC2,Plasma cells,HMGB1,THBD,-0.005766187,0.48,-0.007280245,-0.005766329860916769,-14.840394,-0.017689534,,,
DC2,Plasma cells,HP,ITGAM,-0.18850996,1.0,0.012364006,-0.188510419873145,-22.18028,0.18741873,,,
DC2,Plasma cells,ICAM1,ITGAM,0.14199412,0.0,-0.2128636,0.1419943824138757,-1.6574107,0.5663337,,,
DC2,Plasma cells,ICAM1,ITGAX,0.1798206,0.0,-0.16560155,0.17982111432211756,-2.6254008,-0.045504015,,,
DC2,Plasma cells,ICAM2,ITGAM,-0.263393,1.0,0.06339433,-0.26339363084069944,-2.2477252,1.9584844,,,
DC2,Plasma cells,ICAM4,ITGAM,-0.055944353,0.91,-0.07797507,-0.05594456259015865,-10.63402,0.1862657,,,
DC2,Plasma cells,JAG1,CD46,-0.054804668,0.91,-0.0552186,-0.05480425425596992,-6.598793,0.055076495,,,
DC2,Plasma cells,MELTF,PLG,-0.0035000434,0.49,1.196358e-05,-0.0035000053027943916,-inf,0.002633421,,,
DC2,Plasma cells,PF4,THBD,-0.12960464,1.0,0.015328979,-0.1296045529553435,-16.6783,0.0027866918,,,
DC2,Plasma cells,PLG,F2R,-0.10058083,1.0,0.00079550745,-0.10058081500263896,-inf,0.016433153,,,
DC2,Plasma cells,PLG,F2RL1,-0.030588865,1.0,0.0002305988,-0.030588914217307122,-inf,-0.028654577,,,
DC2,Plasma cells,PLG,F3,-0.023809412,1.0,0.00017588149,-0.023809443245596622,-inf,0.014434355,,,
DC2,Plasma cells,PLG,ITGA9,-0.008779758,1.0,5.45764e-05,-0.008779733648935951,-inf,-0.00017416566,,,
DC2,Plasma cells,PLG,ITGB1,0.06992337,0.0,-0.00058064045,0.06992335394595917,-inf,0.11307968,,,
DC2,Plasma cells,PLG,PLGRKT,-0.09234005,1.0,0.0007289957,-0.09234001968350022,-inf,0.014974983,,,
DC2,Plasma cells,PROC,THBD,0.037845336,0.18,-0.015242414,0.03784456984041786,-53.045486,-0.002004745,,,
DC2,Plasma cells,PROS1,AXL,-0.031648114,0.76,0.0009834208,-0.031648281593542694,-38.42825,0.00028909981,,,
DC2,Plasma cells,PROS1,MERTK,-0.040622123,0.83,0.0014749102,-0.040622315993278243,-39.071793,0.001696103,,,
DC2,Plasma cells,RPS19,C5AR1,-0.18796265,1.0,0.027656302,-0.18796284368434718,-1.9184047,-0.003400606,,,
DC2,Plasma cells,SERPING1,LRP1,0.030955277,0.22,-0.05346873,0.030954500602464782,-11.4575615,0.017406577,,,
DC2,Plasma cells,SERPING1,SELP,0.09667329,0.01,-0.018736614,0.09667282956504303,-19.78296,-0.0018910887,,,
DC2,Plasma cells,SPON2,ITGAM,-0.39695746,1.0,0.15441407,-0.39695758192729036,-2.3935223,0.2219292,,,
DC2,Plasma cells,VTN,ITGA5,-0.1280363,1.0,0.0018048909,-0.12803651241318778,-inf,0.04086157,,,
DC2,Plasma cells,VTN,ITGA8,1.3524135,0.0,-0.019672994,1.3524146253555145,,0.20775153,,,
DC2,Plasma cells,VTN,ITGAV,-0.03227073,0.8,0.00041555509,-0.03227070021718956,-inf,0.12971725,,,
DC2,Plasma cells,VTN,ITGB3,-0.046173833,0.88,0.0006172568,-0.04617389422239275,-inf,-0.006424816,,,
DC2,Plasma cells,VTN,ITGB6,-0.010244783,1.0,9.600982e-05,-0.010244778128171667,-inf,0.018560119,,,
DC2,Plasma cells,VTN,ITGB8,0.10136031,0.05,-0.0015231207,0.10136048719936065,-inf,0.010406597,,,
DC2,Plasma cells,VTN,PLAUR,-0.1666416,1.0,0.002364964,-0.16664131286796616,-inf,-0.11504587,,,
DC2,Plasma cells,VTN,PVR,-0.034870706,1.0,0.0004532747,-0.034870803539307015,-inf,0.05918883,,,
DC2,Regulatory T cells,ADGRE5,CD55,-0.21395288,1.0,0.031308062,-0.21395329398116725,-0.86991763,0.020659465,,,
DC2,Regulatory T cells,C1QA,CD33,-0.042921353,0.93,-0.014393026,-0.04292047493070865,-11.005575,-0.006298925,,,
DC2,Regulatory T cells,C1QA,CD93,-0.0352655,0.88,-0.013099244,-0.035266441619605016,-11.321902,0.012283087,,,
DC2,Regulatory T cells,C1QA,CSPG4,0.038303506,0.14,-0.0006666196,0.03830337645231747,-inf,-0.0014458488,,,
DC2,Regulatory T cells,C1QB,CD33,-0.035159577,0.88,-0.017037293,-0.035158458386227,-22.562494,-0.010639649,,,
DC2,Regulatory T cells,C1QB,LRP1,-0.049430747,0.99,-0.019892095,-0.049429909736156935,-22.030052,0.02161373,,,
DC2,Regulatory T cells,C3,C5AR2,-0.023675395,0.82,-0.00058583927,-0.023675094797616654,-54.387844,-0.00056838134,,,
DC2,Regulatory T cells,C3,CD19,-0.06806666,1.0,-0.001489876,-0.06806636510869442,-49.83404,-0.0014834782,,,
DC2,Regulatory T cells,C3,CD46,0.01116993,0.37,0.0001237925,0.011169921859063799,-45.53385,-0.00035023066,1.0,,
DC2,Regulatory T cells,C3,CR1,-0.047683116,1.0,-0.0010747612,-0.04768375590319213,-55.279976,-0.0006995836,,,
DC2,Regulatory T cells,C3,ITGAM,-0.1346833,1.0,-0.0028465367,-0.13468343022647117,-46.71494,0.05077806,,,
DC2,Regulatory T cells,C3,ITGAX,-0.11935513,1.0,-0.0025343755,-0.11935314249869684,-47.801292,-0.004669223,,,
DC2,Regulatory T cells,C3,ITGB2,-0.13023113,1.0,-0.0027558673,-0.13023206198392598,-45.788387,0.0012716947,,,
DC2,Regulatory T cells,C3,LRP1,-0.0943494,1.0,-0.002025129,-0.09434876148710894,-48.87892,0.005461074,,,
DC2,Regulatory T cells,C3,NRP1,-0.01366465,0.64,-0.0003819685,-0.013664615773299894,-82.22202,-0.00015921358,,,
DC2,Regulatory T cells,C4A,C5AR2,-0.035615575,0.99,0.00078807864,-0.03561523949117034,-inf,-0.004330025,,,
DC2,Regulatory T cells,C4A,CR1,-0.059623294,1.0,0.0014457827,-0.05962390059674582,-inf,-0.005329546,,,
DC2,Regulatory T cells,C4A,NRP1,-0.02560483,0.94,0.00051382906,-0.02560476046685358,-inf,-0.001212916,,,
DC2,Regulatory T cells,C4BPA,BMPR2,-0.028476471,0.95,0.00035844484,-0.028476503160497997,-inf,-0.26546067,,,
DC2,Regulatory T cells,C4BPA,CD40,-0.0681388,1.0,0.00092999934,-0.06813965333422961,-inf,-0.011515683,,,
DC2,Regulatory T cells,C4BPA,LRP1,-0.103043325,1.0,0.0014329915,-0.10304264068934786,-inf,0.04123874,,,
DC2,Regulatory T cells,C5,C5AR1,-0.096217364,1.0,-0.013218969,-0.09621929996652061,-34.033756,-0.10073699,,,
DC2,Regulatory T cells,C5,C5AR2,-0.0019141342,0.47,-0.0030898373,-0.0019137260670601328,-41.382812,-0.013461077,,,
DC2,Regulatory T cells,CD55,ADGRE5,-0.14736292,1.0,0.016768487,-0.14736327901757929,-0.82037354,0.011065137,,,
DC2,Regulatory T cells,CD59,CD2,0.32009828,0.0,0.061340358,0.3200985851040411,-1.248013,-0.009768736,1.0,,
DC2,Regulatory T cells,CFP,NCR1,0.99771786,0.0,-0.3740155,0.9977168322929063,-0.2932458,0.15551345,,,
DC2,Regulatory T cells,FCN2,LRP1,0.33907366,0.0,-0.1744247,0.3390702214533589,inf,0.26973307,,,
DC2,Regulatory T cells,HMGB1,THBD,-0.0023296066,0.48,-0.0067320913,-0.0023291519692719836,-13.92835,-0.01635763,,,
DC2,Regulatory T cells,HP,ITGAM,-0.15791781,1.0,0.010143845,-0.15791791151782805,-22.033558,0.15376462,,,
DC2,Regulatory T cells,ICAM1,ITGAM,0.17258626,0.0,-0.17464045,0.17258689076919267,-1.5106883,0.46463922,,,
DC2,Regulatory T cells,ICAM1,ITGAX,0.18791443,0.0,-0.15548877,0.187917178496967,-2.5970414,-0.042725224,,,
DC2,Regulatory T cells,ICAM2,ITGAM,-0.23280087,1.0,0.052010838,-0.23280112248538248,-2.101003,1.6068064,,,
DC2,Regulatory T cells,ICAM4,ITGAM,-0.02535221,0.86,-0.06397337,-0.025352054234841687,-10.487297,0.15281865,,,
DC2,Regulatory T cells,JAG1,CD46,0.09932263,0.0,0.0022671837,0.0993231127706658,-6.126776,-0.002261349,1.0,,
DC2,Regulatory T cells,MELTF,PLG,-0.003500057,0.51,1.196366e-05,-0.003500005302794395,-inf,0.0026334384,,,
DC2,Regulatory T cells,PF4,THBD,-0.12616806,1.0,0.01417481,-0.12616737506369874,-15.766257,0.0025768725,,,
